,summary,config,name
39,"{'val_loss': 0.15524452924728394, '_timestamp': 1639568749, 'best_epoch': 99, 'binary_crossentropy': 0.00014264625497162342, 'best_val_loss': 0.15524452924728394, 'val_binary_crossentropy': 0.15524452924728394, 'loss': 0.00014264625497162342, '_step': 99, 'epoch': 99, 'graph': {'path': 'media/graph/graph_summary_be39ba43bc410ff4805b.graph.json', 'size': 768, '_type': 'graph-file', 'sha256': 'be39ba43bc410ff4805b099a4e7bb76db4f4679fd151224a5b1144eb7e83f3e0'}, '_wandb': {'runtime': 28}, '_runtime': 30}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': True, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 128, 'train_split': 0.7}",cerulean-sweep-26
40,"{'_timestamp': 1639568705, 'best_epoch': 99, 'val_binary_crossentropy': 0.007121862843632698, 'loss': 9.197053441312164e-05, '_step': 99, '_wandb': {'runtime': 30}, '_runtime': 32, 'binary_crossentropy': 9.197053441312164e-05, 'epoch': 99, 'graph': {'path': 'media/graph/graph_summary_928a5345d02c180ec801.graph.json', 'size': 738, '_type': 'graph-file', 'sha256': '928a5345d02c180ec8018f3cf9d580d6d8ad99c2b96e020f4657307e72a9e383'}, 'val_loss': 0.007121862843632698, 'best_val_loss': 0.007121862843632698}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': True, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 128, 'train_split': 0.7}",vital-sweep-25
41,"{'_runtime': 31, 'val_loss': 0.00497555173933506, 'binary_crossentropy': 0.00022557860938832164, 'loss': 0.00022557860938832164, 'epoch': 99, 'graph': {'path': 'media/graph/graph_summary_928a5345d02c180ec801.graph.json', 'size': 738, '_type': 'graph-file', 'sha256': '928a5345d02c180ec8018f3cf9d580d6d8ad99c2b96e020f4657307e72a9e383'}, '_wandb': {'runtime': 29}, '_timestamp': 1639568656, 'best_epoch': 99, 'best_val_loss': 0.00497555173933506, 'val_binary_crossentropy': 0.00497555173933506, '_step': 99}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': False, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 128, 'train_split': 0.7}",devoted-sweep-24
42,"{'_step': 99, '_wandb': {'runtime': 33}, 'best_epoch': 99, 'binary_crossentropy': 0.00024243778898380697, 'loss': 0.00024243778898380697, 'graph': {'path': 'media/graph/graph_summary_be39ba43bc410ff4805b.graph.json', 'size': 768, '_type': 'graph-file', 'sha256': 'be39ba43bc410ff4805b099a4e7bb76db4f4679fd151224a5b1144eb7e83f3e0'}, '_runtime': 35, 'val_loss': 0.1786695420742035, '_timestamp': 1639568609, 'best_val_loss': 0.1786695420742035, 'val_binary_crossentropy': 0.1786695420742035, 'epoch': 99}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': False, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 128, 'train_split': 0.7}",likely-sweep-23
43,"{'loss': 7.148557051550597e-05, 'epoch': 99, '_timestamp': 1639568557, 'best_val_loss': 0.016241736710071564, 'binary_crossentropy': 7.148557051550597e-05, 'best_epoch': 99, 'val_binary_crossentropy': 0.016241736710071564, '_step': 99, 'graph': {'size': 738, '_type': 'graph-file', 'sha256': '928a5345d02c180ec8018f3cf9d580d6d8ad99c2b96e020f4657307e72a9e383', 'path': 'media/graph/graph_summary_928a5345d02c180ec801.graph.json'}, '_wandb': {'runtime': 31}, '_runtime': 32, 'val_loss': 0.016241736710071564}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': False, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 128, 'train_split': 0.7}",firm-sweep-22
44,"{'_runtime': 33, 'val_loss': 0.2579365074634552, 'binary_crossentropy': 0.0001598367525730282, 'loss': 0.0001598367525730282, 'epoch': 99, '_wandb': {'runtime': 31}, '_timestamp': 1639568510, 'best_epoch': 99, 'best_val_loss': 0.2579365074634552, 'val_binary_crossentropy': 0.2579365074634552, '_step': 99, 'graph': {'sha256': 'be39ba43bc410ff4805b099a4e7bb76db4f4679fd151224a5b1144eb7e83f3e0', 'path': 'media/graph/graph_summary_be39ba43bc410ff4805b.graph.json', 'size': 768, '_type': 'graph-file'}}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': False, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 128, 'train_split': 0.7}",sweet-sweep-21
45,"{'loss': 0.00013936386676505208, '_step': 99, 'graph': {'path': 'media/graph/graph_summary_928a5345d02c180ec801.graph.json', 'size': 738, '_type': 'graph-file', 'sha256': '928a5345d02c180ec8018f3cf9d580d6d8ad99c2b96e020f4657307e72a9e383'}, 'val_loss': 0.005323769059032202, 'best_val_loss': 0.005323769059032202, 'val_binary_crossentropy': 0.005323769059032202, 'epoch': 99, '_wandb': {'runtime': 32}, '_runtime': 33, '_timestamp': 1639568457, 'best_epoch': 99, 'binary_crossentropy': 0.00013936386676505208}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': True, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 128, 'train_split': 0.7}",polished-sweep-20
46,"{'_wandb': {'runtime': 32}, 'best_val_loss': 0.20316770672798157, 'val_binary_crossentropy': 0.20316770672798157, 'loss': 0.0002300838241353631, '_step': 99, '_runtime': 34, 'val_loss': 0.20316770672798157, '_timestamp': 1639568405, 'best_epoch': 99, 'binary_crossentropy': 0.0002300838241353631, 'epoch': 99, 'graph': {'size': 768, '_type': 'graph-file', 'sha256': 'be39ba43bc410ff4805b099a4e7bb76db4f4679fd151224a5b1144eb7e83f3e0', 'path': 'media/graph/graph_summary_be39ba43bc410ff4805b.graph.json'}}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': False, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 128, 'train_split': 0.7}",elated-sweep-19
47,"{'_step': 99, 'epoch': 99, '_runtime': 37, 'val_loss': 0.0029664456378668547, 'best_val_loss': 0.0029664456378668547, 'binary_crossentropy': 5.7929675676859915e-05, 'val_binary_crossentropy': 0.0029664456378668547, 'loss': 5.7929675676859915e-05, 'graph': {'size': 738, '_type': 'graph-file', 'sha256': '928a5345d02c180ec8018f3cf9d580d6d8ad99c2b96e020f4657307e72a9e383', 'path': 'media/graph/graph_summary_928a5345d02c180ec801.graph.json'}, '_wandb': {'runtime': 35}, '_timestamp': 1639568351, 'best_epoch': 99}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': False, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 128, 'train_split': 0.7}",eternal-sweep-18
48,"{'loss': 0.0002038524253293872, '_step': 99, 'epoch': 99, 'binary_crossentropy': 0.0002038524253293872, 'val_binary_crossentropy': 0.0127016669139266, 'best_epoch': 99, 'best_val_loss': 0.0127016669139266, 'graph': {'path': 'media/graph/graph_summary_928a5345d02c180ec801.graph.json', 'size': 738, '_type': 'graph-file', 'sha256': '928a5345d02c180ec8018f3cf9d580d6d8ad99c2b96e020f4657307e72a9e383'}, '_wandb': {'runtime': 45}, '_runtime': 47, 'val_loss': 0.0127016669139266, '_timestamp': 1639568297}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': False, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 128, 'train_split': 0.7}",electric-sweep-17
49,"{'epoch': 99, '_wandb': {'runtime': 34}, '_timestamp': 1639568233, 'binary_crossentropy': 0.00011603614984778687, 'val_binary_crossentropy': 0.20044223964214325, '_step': 99, 'graph': {'path': 'media/graph/graph_summary_be39ba43bc410ff4805b.graph.json', 'size': 768, '_type': 'graph-file', 'sha256': 'be39ba43bc410ff4805b099a4e7bb76db4f4679fd151224a5b1144eb7e83f3e0'}, '_runtime': 36, 'val_loss': 0.20044223964214325, 'best_epoch': 99, 'best_val_loss': 0.20044223964214325, 'loss': 0.00011603614984778687}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': True, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 128, 'train_split': 0.7}",vocal-sweep-16
50,"{'val_loss': 0.004839293193072081, 'binary_crossentropy': 0.0003691302845254541, 'val_binary_crossentropy': 0.004839293193072081, 'loss': 0.0003691302845254541, '_step': 99, 'epoch': 99, 'graph': {'_type': 'graph-file', 'sha256': '928a5345d02c180ec8018f3cf9d580d6d8ad99c2b96e020f4657307e72a9e383', 'path': 'media/graph/graph_summary_928a5345d02c180ec801.graph.json', 'size': 738}, '_wandb': {'runtime': 33}, '_runtime': 35, '_timestamp': 1639568179, 'best_epoch': 99, 'best_val_loss': 0.004839293193072081}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': True, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 128, 'train_split': 0.7}",faithful-sweep-15
51,"{'binary_crossentropy': 0.00015952168905641884, 'loss': 0.00015952168905641884, 'epoch': 99, 'graph': {'path': 'media/graph/graph_summary_928a5345d02c180ec801.graph.json', 'size': 738, '_type': 'graph-file', 'sha256': '928a5345d02c180ec8018f3cf9d580d6d8ad99c2b96e020f4657307e72a9e383'}, '_wandb': {'runtime': 32}, 'best_epoch': 99, 'best_val_loss': 0.006820065900683403, 'val_binary_crossentropy': 0.006820065900683403, '_step': 99, '_runtime': 34, 'val_loss': 0.006820065900683403, '_timestamp': 1639568125}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': False, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 128, 'train_split': 0.7}",crimson-sweep-14
52,"{'loss': 0.00020073044288437816, '_step': 99, '_runtime': 36, 'best_epoch': 99, 'best_val_loss': 0.0031598976347595453, 'val_binary_crossentropy': 0.0031598976347595453, 'epoch': 99, 'graph': {'size': 738, '_type': 'graph-file', 'sha256': '928a5345d02c180ec8018f3cf9d580d6d8ad99c2b96e020f4657307e72a9e383', 'path': 'media/graph/graph_summary_928a5345d02c180ec801.graph.json'}, '_wandb': {'runtime': 34}, 'val_loss': 0.0031598976347595453, '_timestamp': 1639568076, 'binary_crossentropy': 0.00020073044288437816}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': False, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 128, 'train_split': 0.7}",lunar-sweep-13
53,"{'binary_crossentropy': 0.0013761622831225395, 'val_binary_crossentropy': 0.38103318214416504, '_step': 99, '_wandb': {'runtime': 34}, '_runtime': 36, '_timestamp': 1639568022, 'best_epoch': 99, 'best_val_loss': 0.38103318214416504, 'loss': 0.0013761622831225395, 'epoch': 99, 'graph': {'path': 'media/graph/graph_summary_be39ba43bc410ff4805b.graph.json', 'size': 768, '_type': 'graph-file', 'sha256': 'be39ba43bc410ff4805b099a4e7bb76db4f4679fd151224a5b1144eb7e83f3e0'}, 'val_loss': 0.38103318214416504}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': False, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 128, 'train_split': 0.7}",generous-sweep-12
54,"{'_wandb': {'runtime': 33}, '_runtime': 35, 'val_loss': 0.309528112411499, 'best_epoch': 99, 'best_val_loss': 0.309528112411499, 'binary_crossentropy': 0.00017214703257195652, 'loss': 0.00017214703257195652, '_step': 99, '_timestamp': 1639567969, 'val_binary_crossentropy': 0.309528112411499, 'epoch': 99, 'graph': {'path': 'media/graph/graph_summary_be39ba43bc410ff4805b.graph.json', 'size': 768, '_type': 'graph-file', 'sha256': 'be39ba43bc410ff4805b099a4e7bb76db4f4679fd151224a5b1144eb7e83f3e0'}}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': True, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 128, 'train_split': 0.7}",sunny-sweep-11
55,"{'_step': 99, 'epoch': 99, 'graph': {'path': 'media/graph/graph_summary_be39ba43bc410ff4805b.graph.json', 'size': 768, '_type': 'graph-file', 'sha256': 'be39ba43bc410ff4805b099a4e7bb76db4f4679fd151224a5b1144eb7e83f3e0'}, '_wandb': {'runtime': 34}, '_runtime': 36, '_timestamp': 1639567917, 'best_epoch': 99, 'loss': 0.0011957793030887842, 'best_val_loss': 0.2961864471435547, 'binary_crossentropy': 0.0011957793030887842, 'val_binary_crossentropy': 0.2961864471435547, 'val_loss': 0.2961864471435547}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': True, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 128, 'train_split': 0.7}",vivid-sweep-10
56,"{'_runtime': 32, 'val_loss': 0.007004438899457455, '_timestamp': 1639567866, 'best_epoch': 99, 'binary_crossentropy': 5.947504541836679e-05, 'val_binary_crossentropy': 0.007004438899457455, 'loss': 5.947504541836679e-05, '_wandb': {'runtime': 31}, 'graph': {'path': 'media/graph/graph_summary_928a5345d02c180ec801.graph.json', 'size': 738, '_type': 'graph-file', 'sha256': '928a5345d02c180ec8018f3cf9d580d6d8ad99c2b96e020f4657307e72a9e383'}, 'best_val_loss': 0.007004438899457455, '_step': 99, 'epoch': 99}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': False, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 128, 'train_split': 0.7}",lunar-sweep-9
57,"{'_timestamp': 1639567816, 'best_val_loss': 0.25289812684059143, 'binary_crossentropy': 0.0007333735702559352, 'val_binary_crossentropy': 0.25289812684059143, '_wandb': {'runtime': 32}, '_runtime': 34, 'val_loss': 0.25289812684059143, 'best_epoch': 99, 'loss': 0.0007333735702559352, '_step': 99, 'epoch': 99, 'graph': {'path': 'media/graph/graph_summary_be39ba43bc410ff4805b.graph.json', 'size': 768, '_type': 'graph-file', 'sha256': 'be39ba43bc410ff4805b099a4e7bb76db4f4679fd151224a5b1144eb7e83f3e0'}}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': True, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 128, 'train_split': 0.7}",rural-sweep-8
58,"{'epoch': 99, 'graph': {'_type': 'graph-file', 'sha256': 'be39ba43bc410ff4805b099a4e7bb76db4f4679fd151224a5b1144eb7e83f3e0', 'path': 'media/graph/graph_summary_be39ba43bc410ff4805b.graph.json', 'size': 768}, '_wandb': {'runtime': 32}, '_runtime': 34, 'val_loss': 0.33710718154907227, '_timestamp': 1639567764, 'best_epoch': 99, 'loss': 0.0007364524062722921, 'binary_crossentropy': 0.0007364524062722921, 'best_val_loss': 0.33710718154907227, 'val_binary_crossentropy': 0.33710718154907227, '_step': 99}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': True, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 128, 'train_split': 0.7}",electric-sweep-7
59,"{'loss': 0.0003808517649304122, '_step': 99, 'epoch': 99, 'graph': {'path': 'media/graph/graph_summary_928a5345d02c180ec801.graph.json', 'size': 738, '_type': 'graph-file', 'sha256': '928a5345d02c180ec8018f3cf9d580d6d8ad99c2b96e020f4657307e72a9e383'}, '_wandb': {'runtime': 31}, 'val_loss': 0.0038534686900675297, '_timestamp': 1639567714, 'best_val_loss': 0.0038534686900675297, 'binary_crossentropy': 0.0003808517649304122, 'val_binary_crossentropy': 0.0038534686900675297, '_runtime': 33, 'best_epoch': 99}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': False, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 128, 'train_split': 0.7}",stellar-sweep-6
60,"{'loss': 0.00014111162454355508, '_step': 99, '_wandb': {'runtime': 40}, '_runtime': 43, '_timestamp': 1639567666, 'best_epoch': 99, 'binary_crossentropy': 0.00014111162454355508, 'epoch': 99, 'graph': {'path': 'media/graph/graph_summary_be39ba43bc410ff4805b.graph.json', 'size': 768, '_type': 'graph-file', 'sha256': 'be39ba43bc410ff4805b099a4e7bb76db4f4679fd151224a5b1144eb7e83f3e0'}, 'val_loss': 0.4013284742832184, 'best_val_loss': 0.4013284742832184, 'val_binary_crossentropy': 0.4013284742832184}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': True, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 128, 'train_split': 0.7}",fallen-sweep-5
61,"{'_timestamp': 1639567606, 'best_epoch': 99, '_step': 99, 'epoch': 99, 'graph': {'path': 'media/graph/graph_summary_be39ba43bc410ff4805b.graph.json', 'size': 768, '_type': 'graph-file', 'sha256': 'be39ba43bc410ff4805b099a4e7bb76db4f4679fd151224a5b1144eb7e83f3e0'}, '_runtime': 40, 'val_loss': 0.3695625364780426, 'loss': 0.00013926942483521998, '_wandb': {'runtime': 38}, 'best_val_loss': 0.3695625364780426, 'binary_crossentropy': 0.00013926942483521998, 'val_binary_crossentropy': 0.3695625364780426}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': True, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 128, 'train_split': 0.7}",revived-sweep-4
62,"{'binary_crossentropy': 0.0007684084121137857, '_step': 99, '_runtime': 57, 'val_loss': 0.5654318332672119, '_timestamp': 1639567548, 'best_epoch': 99, 'val_binary_crossentropy': 0.5654318332672119, 'loss': 0.0007684084121137857, 'epoch': 99, 'graph': {'path': 'media/graph/graph_summary_be39ba43bc410ff4805b.graph.json', 'size': 768, '_type': 'graph-file', 'sha256': 'be39ba43bc410ff4805b099a4e7bb76db4f4679fd151224a5b1144eb7e83f3e0'}, '_wandb': {'runtime': 55}, 'best_val_loss': 0.5654318332672119}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': True, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 128, 'train_split': 0.7}",ethereal-sweep-3
63,"{'epoch': 99, 'graph': {'_type': 'graph-file', 'sha256': 'be39ba43bc410ff4805b099a4e7bb76db4f4679fd151224a5b1144eb7e83f3e0', 'path': 'media/graph/graph_summary_be39ba43bc410ff4805b.graph.json', 'size': 768}, '_wandb': {'runtime': 62}, 'val_loss': 0.19544202089309692, '_timestamp': 1639567476, 'best_epoch': 99, 'binary_crossentropy': 0.00020538552780635655, 'loss': 0.00020538552780635655, 'val_binary_crossentropy': 0.19544202089309692, '_runtime': 65, 'best_val_loss': 0.19544202089309692, '_step': 99}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': True, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 128, 'train_split': 0.7}",volcanic-sweep-2
64,"{'_runtime': 86, '_timestamp': 1639567319, 'binary_crossentropy': 8.853372128214687e-05, 'val_binary_crossentropy': 0.00655269343405962, 'loss': 8.853372128214687e-05, 'epoch': 99, '_wandb': {'runtime': 83}, 'best_epoch': 99, 'best_val_loss': 0.00655269343405962, '_step': 99, 'graph': {'_type': 'graph-file', 'sha256': '928a5345d02c180ec8018f3cf9d580d6d8ad99c2b96e020f4657307e72a9e383', 'path': 'media/graph/graph_summary_928a5345d02c180ec801.graph.json', 'size': 738}, 'val_loss': 0.00655269343405962}","{'epochs': 100, 'dropout_2': 0.4, 'trainable': False, 'batch_size': 20, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 128, 'train_split': 0.7}",fresh-sweep-1
65,"{'epoch': 288, 'val_loss': 0.1764829307794571, '_timestamp': 1639566488, 'binary_crossentropy': 8.362378139281645e-05, 'val_binary_crossentropy': 0.1764829307794571, 'best_val_loss': 0.1764829307794571, 'loss': 8.362378139281645e-05, '_step': 288, 'graph': {'_type': 'graph-file', 'sha256': '6b2ceb055c13eb5d7d3ffdbd66b3ba3a42de0e23815d2fc3c09392f08780401a', 'path': 'media/graph/graph_summary_6b2ceb055c13eb5d7d3f.graph.json', 'size': 768}, '_wandb': {'runtime': 70}, '_runtime': 73, 'best_epoch': 288}","{'epochs': 750, 'dropout_2': 0.40855167870917114, 'trainable': True, 'batch_size': 15, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 134, 'train_split': 0.7}",dazzling-sweep-397
66,"{'graph': {'path': 'media/graph/graph_summary_5beb0d4af16903cf310e.graph.json', 'size': 765, '_type': 'graph-file', 'sha256': '5beb0d4af16903cf310eb6c32c84e27bf51fe700acaee482072a2e0ccb2d830c'}, '_runtime': 55, 'val_loss': 0.3073250353336334, '_timestamp': 1639566400, 'binary_crossentropy': 0.0003032915701624006, 'loss': 0.0003032915701624006, '_step': 199, 'best_epoch': 122, 'best_val_loss': 0.30623555183410645, 'val_binary_crossentropy': 0.3073250353336334, 'epoch': 199, '_wandb': {'runtime': 53}}","{'epochs': 750, 'dropout_2': 0.2526984295760713, 'trainable': True, 'batch_size': 5, 'preprocess': 'medium', 'pretrained': True, 'dense_units': 41, 'train_split': 0.7}",fancy-sweep-396
67,"{'_wandb': {'runtime': 70}, 'loss': 2.1938958525424823e-06, 'epoch': 261, 'best_val_loss': 0.00033438802347518504, 'binary_crossentropy': 2.1938958525424823e-06, '_runtime': 72, '_timestamp': 1639566253, 'val_binary_accuracy': 1, 'best_epoch': 261, 'binary_accuracy': 1, 'val_loss': 0.00033438802347518504, 'val_binary_crossentropy': 0.00033438802347518504, '_step': 261, 'graph': {'path': 'media/graph/graph_summary_a49ab3fe15263e0c494a.graph.json', 'size': 738, '_type': 'graph-file', 'sha256': 'a49ab3fe15263e0c494a0d9f8b5c96ae0da4cbbdef5c162e2521399ac0151dc0'}}","{'epochs': 750, 'dropout_2': 0.19154632320546805, 'trainable': True, 'batch_size': 5, 'preprocess': 'medium', 'pretrained': False, 'dense_units': 314, 'train_split': 0.7}",zesty-sweep-395
